end_day,alpha,beta,gamma,season,rss
-600,0.05251605177808022,0.005795558631668341,0.025241810056681392,18,0.033269914561045895
-580,0.05261774616844594,0.005875018641616238,0.02887184305597268,18,0.03353298158032819
-560,0.05164788518389095,0.0056011281263301385,0.027904633519243424,18,0.034575897317607254
-540,0.053538041926456933,0.005585121069689985,0.0567996610099581,17,0.03700294301036576
-520,0.05871549446014326,0.004687417015806007,0.12854083803837812,23,0.04072721530271863
-500,0.0631191173401098,0.004917906491552425,0.06650905121791713,17,0.04194841078074226
-480,0.059951667038369766,0.004744877517525661,0.1274432345954001,23,0.045606122258998995
-460,0.057616705008738923,0.005105664431154526,0.13372024555458986,23,0.05279865422502053
-440,0.06443768738450761,0.005443016012287988,0.07246275261069708,17,0.055135072769135575
-420,0.06429925205905376,0.005078703944202434,0.07242710911000665,17,0.05837581928318791
-400,0.06566444444169346,0.00500872999709261,0.0731348014422567,17,0.05855953805197421
-380,0.0668488522174719,0.004890222319066315,0.07286559587781884,17,0.05940988755154778
-360,0.06900804078849256,0.004706383524179127,0.07323141746636115,17,0.06059805453367875
-340,0.07133318883927535,0.0046535986280159345,0.07401953578274352,17,0.0623392561001628
-320,0.07058727867177805,0.004750433979206195,0.07327740776944582,17,0.06352771437637465
-300,0.06959380669100328,0.004695503697242819,0.0731113040700268,17,0.06424807477831342
-280,0.06542253305169589,0.0049907972827459065,0.07203309476680733,17,0.07169229820269094
-260,0.06589118892321777,0.004989880050495446,0.07209872453718641,17,0.07203866900032957
-240,0.0653864708481674,0.004923706438377776,0.07074489002150403,17,0.07268427570998831
-220,0.06516191709011486,0.00495534729134881,0.0713900336897521,17,0.07301466258153289
-200,0.06536144356610653,0.005005680541071032,0.07167068226592707,17,0.07400825295560351
-180,0.06642510379110075,0.005361663961252375,0.0739414412888498,17,0.09783019233303723
-160,0.08984837228386447,0.0056494676079056685,0.08455978568332141,17,0.11495020126787502
-140,0.09263104753887176,0.005728193645708526,0.08650001659998915,17,0.11767632422003776
-120,0.09089564825527702,0.005080623534724949,0.0851445902996882,17,0.12458036546981416
-100,0.09193087115661425,0.005023857755262734,0.08404621914827555,17,0.12509002085528742
-80,0.09195291755771383,0.00501935355814428,0.0838980557627282,17,0.12521421030803154
-60,0.09226948881707392,0.00499669591345553,0.08309717281072272,17,0.1263434644874726
-40,0.09246259462561035,0.004966153501434862,0.08267168630685898,17,0.12692933324619643
-20,0.09249396766176586,0.004968137179611985,0.08195325363311293,17,0.12708324418357403
-1,0.09253066912242,0.004986827411285202,0.08129161309876289,17,0.127430483037616
